zone_id,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean
2208,0.2995,0.0874,-7.7092,-13.8123,34.0352,894.5353
2209,0.308,0.0815,-6.4041,-12.646,34.3048,892.902
2210,0.3642,0.0868,-8.9449,-15.3423,34.6974,891.684
2211,0.2803,0.0952,-6.3455,-12.4662,34.606,890.9066
2212,0.2818,0.0872,-8.0001,-13.0648,34.6522,890.5924
2213,0.2133,0.0824,-9.0282,-15.0599,35.0487,890.7601
2214,0.1997,0.0974,-8.5741,-15.1463,33.2922,891.425
2215,0.3101,0.1004,-9.3788,-14.9194,36.114,892.5982
2216,0.2065,0.0975,-7.6375,-13.8735,35.9115,894.287
2217,0.1994,0.0743,-9.1091,-14.9672,35.1687,896.4944
2218,0.2383,,-8.2766,-14.5794,34.2539,899.2189
2219,0.2362,0.0921,-7.6514,-13.0111,35.873,902.4548
2220,0.4703,0.1023,-9.3477,-15.6431,33.1861,937.1639
2221,0.4877,0.0932,-9.0887,-14.3897,33.9525,939.0548
2222,0.5433,0.1073,-9.9876,-16.5122,32.8755,941.0841
2223,0.4566,0.1093,-9.3319,-15.4784,34.9778,943.2284
2224,0.4284,0.1076,-7.0431,-12.3431,32.7573,945.4624
2225,0.5177,0.1072,-8.5646,-14.4805,33.6294,947.7598
2226,0.4961,0.0795,-9.4859,-14.3502,32.2656,950.0933
2227,0.4486,0.0967,-9.8519,-15.9865,33.4515,952.4345
2228,0.4076,0.0824,,-15.3567,33.1459,954.7548
2229,0.439,0.0684,-9.4346,-14.482,33.9968,957.0252
2230,0.465,0.0831,-9.959,-16.716,32.9628,959.2169
2231,0.5126,0.1007,-9.2813,-16.1002,33.796,961.3014
2232,0.4236,0.0884,-10.545,-16.9428,,963.251
2233,0.4611,0.105,-10.62,-16.2133,32.7137,965.0388
2234,0.491,0.0807,-9.6212,-16.4262,32.604,966.6394
2235,0.3685,0.1057,-10.9085,-16.61,,968.0286
2236,0.505,0.0761,-9.4377,-15.1743,32.7337,969.1844
2237,0.4162,0.0719,-10.0699,-15.0627,32.8225,970.0867
2238,0.4765,0.0539,-11.548,-17.0253,32.4285,970.7176
2239,0.4728,0.0803,-10.0143,-15.8323,32.5487,971.0618
2240,0.5059,0.0586,-11.4548,-16.7752,31.5027,971.107
2241,0.4838,0.0546,-9.5449,-15.2754,32.1717,970.8434
2242,0.3656,0.0756,-10.2795,-16.5096,32.8092,970.2645
2243,0.4279,0.0721,-8.5686,-15.1409,30.7523,969.3669
2244,0.4631,0.0699,-9.1494,-15.4341,31.9811,968.1505
2245,0.4475,0.0502,-10.8004,-16.8204,32.0338,966.6186
2246,0.4717,0.0524,-11.5025,-17.415,32.4579,964.7778
2247,0.4809,0.0509,-10.4133,-17.4809,31.9847,962.6379
2248,0.4698,0.0598,-10.6996,-16.8094,31.592,960.2124
2249,0.4325,0.0681,-8.1662,-14.1519,31.7882,957.5178
2250,0.3623,0.0532,-9.5309,-15.2571,31.1032,954.5738
2251,0.4124,0.072,-8.6647,-13.8513,31.3416,951.4032
2252,0.4412,,-9.5222,-15.4294,30.819,948.0317
2253,0.3743,0.0452,-9.316,-15.7708,32.5745,944.4876
2254,0.4359,0.0582,-9.0731,-15.9821,32.0298,940.8018
2255,0.4393,0.0692,-8.0346,-13.6911,31.3022,937.0073
2256,0.3999,,-8.543,-14.9775,32.1212,933.1392
2257,0.2637,0.0647,-9.5117,-15.0783,32.7739,929.234
2258,0.3262,0.052,-7.244,-12.5453,32.8062,925.3299
2259,0.4435,0.0505,-8.6567,-15.4287,31.7974,921.4658
2260,0.3367,0.0616,-8.673,-14.3961,30.6271,917.6816
2261,0.2696,0.0766,-10.4656,-15.8193,32.9066,914.0172
2262,0.3886,0.0636,-7.5966,-13.087,32.3064,910.5125
2263,0.33,0.066,-7.9354,-14.9836,33.3864,907.2073
2264,0.364,0.0634,-7.8599,-14.2867,33.7615,904.1402
2265,0.3213,0.0612,-8.1982,-14.8383,34.04,901.3488
2266,0.3193,0.0657,-8.286,-14.0243,34.5994,898.8692
2267,0.3066,0.0718,-8.0861,-13.8794,34.4737,896.7356
2268,0.3115,0.0933,-7.3999,-14.7489,34.9577,894.98
2269,0.3667,0.0724,-7.2554,-13.4058,34.9063,893.6316
2270,0.3071,0.0785,-7.9645,-13.5642,35.1228,892.717
2271,0.1983,0.07,-7.0507,-12.9767,34.3742,892.2594
2272,0.2735,0.0914,-7.9204,-13.8472,33.7706,892.2788
2273,0.2962,0.1016,,-14.5077,36.1673,892.7914
2274,0.2944,0.1071,-7.845,-14.3744,34.8362,893.8093
2275,0.226,0.0922,-9.1898,-15.1984,35.6415,895.3409
2276,0.2875,0.0987,-8.0311,-14.005,34.6642,897.3899
2277,0.2768,0.0918,,-15.2739,35.6458,899.9562
2278,0.3426,0.1017,-9.3152,-14.9669,33.6557,903.035
2279,0.2107,0.1007,-10.2669,-16.2239,34.9129,906.6169
2280,0.4778,0.0937,-9.001,-14.4536,33.6881,936.7514
2281,0.4799,0.0948,-7.6423,-13.8297,34.0396,938.8602
2282,0.4672,0.0986,-9.0987,-15.8207,34.4035,941.0979
2283,0.4464,0.0893,-8.5703,-14.3317,33.0856,943.4389
2284,0.3673,0.0894,-7.2874,-13.2242,34.1042,945.8564
2285,0.4567,0.112,-8.9329,-14.6845,34.3954,948.3221
2286,0.4857,0.1231,-9.957,-16.5892,35.004,950.8072
2287,0.4486,0.0749,-9.936,-15.0406,33.9445,953.2821
2288,0.5436,0.0728,-9.5219,-15.1666,33.1569,955.717
2289,0.465,0.0749,-10.1152,-16.2592,32.5711,958.0821
2290,0.5147,0.0834,-10.1386,-16.6063,34.324,960.3479
2291,0.4725,0.0934,-8.9828,-14.4442,33.5535,962.4855
2292,0.4944,0.0877,-9.0234,-15.5743,32.9764,964.4669
2293,0.472,0.0806,-11.2285,-16.0978,31.8915,966.2656
2294,0.5152,0.0826,-10.6245,-16.9311,32.1757,967.8563
2295,0.4625,0.0657,-10.3914,-15.5311,32.9829,969.2156
2296,0.4799,0.0687,-9.5817,-15.6739,32.6867,970.3222
2297,0.4744,0.0691,-9.1769,-14.3865,31.179,971.1571
2298,0.4478,0.048,-7.9493,-14.3167,,971.7037
2299,0.475,0.0508,-10.4914,-16.482,31.1636,971.9484
2300,0.5475,0.049,-10.4477,-16.0453,32.8057,971.8804
2301,0.4462,0.0695,-9.6284,-15.2973,32.0156,971.4919
2302,0.4724,0.0613,-10.617,-16.0666,31.5194,970.7784
2303,0.5042,0.0638,-10.1438,-16.3875,32.3097,969.7388
2304,0.4972,0.0327,-10.311,-16.2686,31.8581,968.3752
2305,0.4494,0.0354,-12.0127,-17.3885,32.3847,966.6934
2306,0.3504,0.0598,-9.7421,-16.0948,31.5961,964.7023
2307,0.4626,0.0173,-9.9016,-15.6153,31.6041,962.4145
2308,0.3488,0.0644,-8.6441,-14.7537,31.3381,959.8458
2309,0.4915,0.0271,-9.5534,-15.4505,31.6716,957.0152
2310,0.4341,0.0586,-10.4507,-16.4084,32.5532,953.945
2311,0.4613,0.0375,-9.5361,-15.9302,,950.6603
2312,0.3787,0.0608,-10.88,-17.0103,32.0133,947.1891
2313,0.3456,0.0869,-10.0495,-15.977,,943.5619
2314,0.4105,0.0216,-8.4437,-14.495,30.5379,939.8116
2315,0.3907,0.058,-9.0203,-14.2339,,935.973
2316,0.3639,0.0289,-7.9555,-13.4505,32.2127,932.0828
2317,0.3782,0.0569,-10.1402,-15.9952,32.0507,928.1791
2318,0.4764,0.0507,-8.6376,-15.0192,31.3575,924.301
2319,0.3897,0.0563,-8.7064,-15.1184,32.5867,920.4887
2320,0.3888,0.0456,-7.4504,-12.4635,32.7224,916.7824
2321,0.371,0.0679,-7.5744,-14.0794,32.1957,913.2225
2322,,0.0432,-7.5062,-13.4492,32.0897,909.8492
2323,0.3105,0.0778,-6.7053,-12.5248,32.9278,906.7018
2324,0.2265,0.0603,-8.1638,-14.3194,33.6516,903.8184
2325,0.2921,0.0508,-6.7457,-13.2468,33.6916,901.236
2326,0.3233,0.0893,-8.6082,-15.0006,33.0944,898.9895
2327,0.2437,0.0719,-8.612,-14.8853,33.884,897.1116
2328,0.2676,0.0982,-7.1359,-13.4907,34.509,895.6326
2329,0.2397,0.0925,-8.9495,-14.2857,33.442,894.5799
2330,0.3209,0.0708,-7.3124,-13.317,34.3447,893.9778
2331,0.285,0.0818,-7.732,-13.9939,35.2624,893.847
2332,0.2761,0.0867,-7.0156,-12.9621,33.8345,894.2049
2333,0.2708,0.1059,-7.9981,-13.6641,35.4212,895.0646
2334,0.2413,0.095,-8.0004,-14.1728,35.8137,896.4354
2335,0.2486,0.0939,-7.7493,-13.2983,34.808,898.3223
2336,0.1922,0.0913,-8.8144,-15.45,34.8182,900.7259
2337,0.1522,0.0948,-8.9921,-14.4065,35.7091,903.6425
2338,,0.1126,-8.2048,-14.2092,35.0244,907.0637
2339,0.2561,0.0984,-8.778,-14.802,33.7519,910.9769
2340,0.5386,0.088,-9.2405,-15.587,33.8131,936.6935
2341,0.5476,0.0859,-9.0545,-15.6684,34.1542,939.0202
2342,0.5427,0.0858,-7.7916,-14.6249,34.299,941.4637
2343,0.4357,0.0751,-9.505,-15.8864,33.2934,943.9966
2344,0.4577,0.0822,-9.6148,-15.3209,33.6114,946.5901
2345,0.4878,0.1082,-10.6918,-17.1724,34.2963,949.2145
2346,0.5671,0.0866,-9.4493,-16.2235,33.5974,951.8396
2347,0.5228,0.0961,-8.9791,-15.4336,32.6271,954.4346
2348,0.5065,0.0564,-8.9233,-15.1157,34.1867,956.9689
2349,0.4448,0.0912,-9.5905,-15.7633,33.2056,959.4119
2350,0.4239,0.0806,-8.9932,-15.0576,33.8704,961.7337
2351,0.49,0.0747,-9.2484,-14.7321,32.2532,963.9054
2352,0.4138,0.0806,-9.0122,-14.3876,32.8875,965.899
2353,0.4478,0.0702,-9.1768,-14.1741,33.1321,967.6882
2354,,0.0485,-8.7615,-15.574,32.6383,969.2484
2355,0.5205,0.0827,-10.1972,-16.6251,31.845,970.5572
2356,0.4423,0.0722,-11.1568,-16.8075,30.9886,971.5942
2357,0.3585,0.0633,-9.587,-15.814,33.2037,972.3417
2358,0.4756,0.0532,-9.505,-15.0746,32.3126,972.7849
2359,0.4267,0.0449,-8.873,-14.7695,32.7444,972.9117
2360,0.4553,0.0632,-9.0914,-14.3018,32.4902,972.7133
2361,0.4487,0.0778,-8.5352,-14.0139,32.1892,972.184
2362,0.4395,0.059,-9.5586,-15.0281,31.5473,971.3216
2363,0.4798,0.0383,-9.8222,-16.0281,31.955,970.1273
2364,0.3842,0.056,-11.0522,-17.1009,32.4548,968.6057
2365,,0.0513,-9.6253,-15.7779,31.5934,966.7649
2366,0.466,0.0612,-10.2306,-16.9836,32.6479,964.6167
2367,0.4099,0.0571,,-14.7904,30.586,962.176
2368,0.3653,0.0133,-9.5497,-15.1771,30.5165,959.4612
2369,0.451,0.0552,-9.1057,-15.2783,32.0847,956.494
2370,0.4633,0.0363,-9.4438,-14.7915,,953.2989
2371,0.4101,0.0313,-8.4952,-14.8103,32.79,949.9035
2372,0.3265,0.0463,-11.2946,-18.2136,32.427,946.338
2373,0.4257,0.054,-8.834,-14.3303,32.6537,942.635
2374,0.3231,0.0301,-7.8926,-14.5319,32.3236,938.8291
2375,0.3935,0.0592,-7.2273,-13.3251,31.3465,934.957
2376,,0.0611,-8.0082,-13.9051,31.024,931.0569
2377,0.3171,0.0538,-7.1195,-12.9268,33.0497,927.1679
2378,0.3366,0.0445,-8.2109,-13.7867,31.3972,923.3304
2379,0.3376,0.0449,-8.2288,-13.9384,33.4026,919.5849
2380,0.3097,0.0709,-7.7007,-13.4257,33.0169,915.9723
2381,0.3495,0.0426,-8.0293,-14.4247,32.7401,912.5331
2382,0.2988,0.0757,-8.566,-14.4189,33.2274,909.3073
2383,0.3466,0.0633,-8.2779,-15.0307,,906.3336
2384,0.3096,0.0666,-8.6944,-13.9134,33.2036,903.6496
2385,0.2618,0.0497,-7.3355,-14.0368,34.3634,901.2909
2386,0.2468,0.071,-7.718,-13.8912,34.5244,899.2912
2387,0.2079,0.0827,-8.0005,-14.6599,,897.6815
2388,0.2783,0.0618,-8.1677,-14.5328,33.6811,896.4902
2389,0.246,0.0864,-7.3298,-13.3231,,895.7424
2390,0.1596,0.0839,-7.1467,-13.4111,33.1519,895.46
2391,0.2282,0.0776,-8.7306,-14.1584,34.7795,895.6611
2392,0.2096,0.0979,-8.9292,-14.8157,35.0928,896.3601
2393,0.3056,0.0634,-7.2259,-13.4574,34.2747,897.5671
2394,0.1725,0.096,-9.1973,-15.2641,35.4639,899.2882
2395,0.182,0.1132,-7.7835,-13.1737,34.9558,901.5251
2396,0.2841,0.1128,-7.0681,-12.6136,34.7192,904.2749
2397,0.2953,0.1017,-7.2212,-13.7905,35.6816,907.5304
2398,0.2136,0.0947,-8.095,-14.4353,34.4904,911.2797
2399,0.2217,0.0919,-8.2995,-14.0621,35.682,915.5067
2400,0.5073,0.0886,-7.1695,-12.9928,32.7871,936.9991
2401,0.3846,0.0985,-10.9162,-17.4414,34.132,939.5404
2402,0.3989,0.0819,-9.5025,-15.128,33.9545,942.1838
2403,0.4583,0.0999,-8.5383,-14.9837,33.5561,944.9001
2404,0.5282,0.1155,-9.5755,-14.9235,34.0505,947.6591
2405,0.446,0.088,-8.4036,-14.1389,33.6917,950.4296
2406,0.4651,0.0713,-9.5168,-16.0828,34.282,953.1801
2407,0.5045,0.0698,-9.4687,-15.7332,33.8834,955.879
2408,0.5419,0.0935,-9.88,-16.1533,33.7066,958.4949
2409,0.4334,0.0816,-10.1609,-16.0809,33.4889,960.9969
2410,0.4549,0.0909,-10.2582,-16.3602,32.902,963.3548
2411,0.5278,0.0719,-9.6752,-16.248,32.8698,965.5397
2412,0.3936,0.0861,-10.5762,-17.2734,33.0614,967.5241
2413,0.4952,0.072,-9.2502,-14.9757,32.6676,969.2824
2414,0.413,0.0628,-9.5373,-15.3942,33.2969,970.7906
2415,0.4575,0.0645,-9.2174,-15.1646,32.5456,972.0275
2416,0.4432,0.0527,-11.0263,-16.891,32.5773,972.9741
2417,0.414,0.0887,-11.4977,-17.8072,31.3768,973.6142
2418,0.4122,0.0615,-10.1445,-16.0525,32.657,973.9348
2419,0.4615,0.0683,-7.8131,-12.5438,31.6228,973.9258
2420,0.4889,0.0521,-9.0976,-14.5104,31.2354,973.5804
2421,0.4421,0.0441,-10.5203,-16.6645,32.7487,972.8953
2422,0.4479,0.0522,-9.6909,-15.9525,32.0914,971.8707
2423,0.4653,0.0667,-9.3901,-16.8203,32.1838,970.5101
2424,0.4005,0.0459,-10.997,-16.4626,31.809,968.8209
2425,0.4653,0.0405,-8.7256,-14.3323,31.4341,966.8137
2426,0.4643,,-9.8639,-16.1358,,964.5029
2427,0.5309,0.0553,-9.7017,-16.4176,31.9121,961.906
2428,0.4064,0.0685,-9.5008,-16.0785,32.126,959.0441
2429,0.3973,0.0528,,-14.2653,31.4243,955.9413
2430,0.4401,0.0562,,-15.9291,32.7442,952.6245
2431,0.4352,0.0574,-10.5182,-16.1724,31.4345,949.1236
2432,0.3737,0.0354,-8.7632,-14.72,30.7849,945.4708
2433,0.3711,0.0384,-10.5235,-16.0401,30.6728,941.7008
2434,0.4007,0.0379,-8.9961,-14.8113,30.7926,937.8499
2435,0.3374,0.036,-7.6736,-13.2592,31.6709,933.9563
2436,0.3452,0.063,-8.0305,-15.0753,31.9073,930.0594
2437,0.3561,0.0585,-7.535,-14.1522,32.5957,926.1996
2438,0.3831,0.0577,-7.7537,-13.9359,32.3196,922.4177
2439,0.3097,0.0276,-6.2105,-11.6707,33.0031,918.755
2440,0.2509,0.0854,-8.5072,-13.5669,32.6924,915.2523
2441,0.2386,0.0523,-7.6265,-13.7086,32.8485,911.9501
2442,0.2558,0.09,-8.2158,-14.5216,32.6737,908.8878
2443,0.2448,,-7.0333,-14.0108,34.0567,906.1036
2444,0.2826,0.0605,-7.7959,-13.3641,32.4685,903.6338
2445,0.2331,0.0464,-6.3348,-12.6099,33.752,901.5129
2446,0.2449,0.0797,-8.1139,-12.6348,33.6437,899.7728
2447,0.2351,0.0647,-6.56,-12.9297,34.399,898.4426
2448,0.2421,0.0676,-7.2251,-12.1724,34.0888,897.5485
2449,0.307,0.0665,-7.7574,-13.3832,34.2702,897.1132
2450,0.2758,0.0947,-7.3474,-13.8615,34.2592,897.1559
2451,0.2461,0.0962,-7.6403,-13.5242,,897.6919
2452,0.224,0.1116,-7.6505,-13.2649,34.6944,898.7324
2453,0.2232,0.0837,-8.2044,-14.317,35.9913,900.2845
2454,0.2528,0.0964,-8.7208,-14.3018,35.0739,902.3509
2455,0.2633,0.0801,-8.5646,-14.1566,35.0082,904.9297
2456,0.205,0.0931,-9.7954,-15.4973,34.9749,908.0148
2457,0.2453,0.0922,-7.9422,-13.9504,35.4491,911.5953
2458,0.1662,0.1051,-9.7838,-16.3713,34.7867,915.6558
2459,0.2608,0.1127,-9.1615,-15.1999,35.2366,920.1768
2460,0.506,0.1035,-8.5111,-14.423,,937.6721
2461,0.4599,0.081,-8.4393,-15.3773,34.222,940.4211
2462,0.5399,0.1025,-10.6158,-16.5312,34.189,943.2553
2463,0.4287,0.089,-9.3578,-15.4062,34.1569,946.1436
2464,0.4698,0.0846,-9.0064,-15.6548,33.8948,949.0545
2465,0.4572,0.0786,-9.423,-15.5895,34.6881,951.9555
2466,0.4527,0.0789,-8.479,-14.6349,33.8968,954.8142
2467,0.4506,0.1049,-10.2993,-15.3342,35.0926,957.5983
2468,0.4582,0.0859,-11.3653,-17.2552,33.4351,960.2759
2469,0.4869,0.0823,-9.1575,-14.6395,33.8488,962.8158
2470,0.5074,0.075,-10.3094,-16.3683,32.6997,965.188
2471,0.4517,0.1054,-11.3537,-18.2907,33.833,967.364
2472,0.4839,0.0895,-10.1328,-15.7967,32.4241,969.3168
2473,0.4229,0.0629,-9.0718,-15.4009,32.9731,971.0215
2474,0.4812,0.066,-11.1072,-17.275,32.3944,972.4556
2475,0.4196,0.0645,-8.2576,-14.7841,32.6799,973.5989
2476,0.4931,0.0666,-10.8152,-16.7788,,974.4342
2477,0.5371,0.0543,-10.082,-15.5494,31.6598,974.947
2478,0.4427,0.0659,-11.1214,-16.655,31.8427,975.1263
2479,0.3585,0.0761,-10.0948,-15.3017,32.8117,974.9641
2480,0.4226,0.0411,-10.2046,-15.3406,32.0584,974.456
2481,0.4916,0.0416,-11.2462,-18.2691,30.9076,973.6012
2482,0.4618,0.0478,-7.7386,-14.3354,32.2537,972.4022
2483,0.4466,0.047,-10.3284,-17.2325,30.9909,970.8653
2484,0.4734,,-10.2491,-15.9331,31.916,969.0004
2485,0.4483,0.0622,-8.989,-15.3355,31.7617,966.821
2486,0.4729,0.0608,-8.2136,-14.4582,31.7755,964.3439
2487,0.4558,0.0458,-8.6558,-14.7641,32.5103,961.5895
2488,0.4742,0.0453,-10.4019,-16.2107,30.9108,958.5812
2489,0.4214,0.0313,-9.1473,-15.8899,31.8011,955.3455
2490,0.4364,0.0583,-10.6956,-17.325,32.234,951.9119
2491,0.3807,0.0553,-8.3373,-14.3366,31.1527,948.3124
2492,0.3612,0.0655,-10.2325,-15.6331,31.1681,944.5811
2493,0.4454,0.0485,-9.4317,-15.4444,31.5357,940.7544
2494,0.3774,0.0505,-8.6573,-15.0531,32.0104,936.8705
2495,0.3922,0.0556,-8.1665,-15.2406,31.0909,932.9686
2496,0.3559,0.0658,-8.6031,-14.1267,32.4026,929.0894
2497,0.3184,0.0392,-7.0564,-13.4244,31.3732,925.2739
2498,0.3331,0.0676,-7.5776,-14.1513,33.151,921.5636
2499,0.3808,0.0606,-7.5337,-14.3913,32.8491,917.9999
2500,0.3364,0.0504,-8.9364,-15.656,33.862,914.6235
2501,0.2368,0.0404,-6.5085,-12.9891,33.2943,911.4746
2502,0.2878,0.0662,-8.4385,-14.5579,32.8933,908.5918
2503,0.3593,0.0877,-6.3482,-12.9526,32.7822,906.0122
2504,0.2715,0.093,-6.0779,-11.9851,33.5905,903.771
2505,0.2005,0.0797,-7.2592,-13.3824,33.6133,901.9009
2506,0.3413,0.1015,-6.8343,-11.7233,34.5242,900.4318
2507,0.2866,0.08,-10.1344,-16.9866,33.4313,899.391
2508,0.251,0.0944,-7.8502,-13.7695,35.3701,898.8019
2509,0.2343,0.08,-6.857,-12.77,,898.6849
2510,0.2886,0.0815,-7.062,-13.5773,34.346,899.0561
2511,0.2208,0.0818,-8.8586,-14.811,35.6851,899.9278
2512,0.2866,0.0672,-8.2169,-13.8321,34.2613,901.3081
2513,0.2616,0.1093,-10.1277,-16.0795,34.9645,903.2006
2514,0.25,0.0879,-7.9018,-13.2095,34.1692,905.6047
2515,0.2475,0.0875,-9.8883,-16.9772,36.1198,908.5151
2516,0.2372,0.0843,-7.6418,-14.0629,34.082,911.9219
2517,0.2898,0.0972,-7.7782,-13.0407,34.2457,915.8109
2518,0.2183,0.1217,-9.2945,-14.8385,34.7491,920.1632
2519,0.1941,0.1264,-8.6996,-14.4294,35.9231,924.9557
2520,0.4935,0.0708,-9.2635,-14.6469,34.6902,938.7115
2521,,0.0859,-8.9807,-15.939,34.1431,941.6581
2522,0.4808,0.0768,-10.1798,-15.782,34.618,944.6705
2523,0.4751,0.1,-8.8538,-14.3216,33.8592,947.7164
2524,0.4435,0.0903,-10.7555,-17.0848,34.0899,950.7626
2525,0.4858,0.0778,-10.9968,-15.6822,34.7227,953.776
2526,0.4509,0.0846,-9.7192,-15.621,33.4675,956.7233
2527,0.432,0.0762,-9.8764,-16.9728,33.0295,959.5716
2528,0.438,0.0994,-9.5713,-15.3806,,962.2889
2529,0.5306,0.0846,-10.385,-16.7449,33.6571,964.8441
2530,0.3798,0.084,-8.4265,-13.844,33.1323,967.2075
2531,0.4688,0.0417,-9.8687,-15.5947,33.5176,969.351
2532,0.3812,0.0707,-9.8642,-16.1632,32.6425,971.2488
2533,0.4437,0.0943,-9.9365,-15.1853,32.6874,972.877
2534,0.4302,0.083,-9.3252,-14.8555,32.685,974.2143
2535,0.3635,0.0427,-9.6889,-16.1028,32.4853,975.2424
2536,0.4617,0.059,-9.8064,-15.8825,33.1387,975.9456
2537,0.4298,0.0463,-9.5695,-15.311,32.2571,976.3117
2538,0.3597,0.0793,-11.6036,-17.7858,31.726,976.3316
2539,0.4755,0.0599,-11.5465,-17.7137,32.1079,975.9999
2540,0.4972,0.046,-10.1382,-16.1199,32.2905,975.3146
2541,0.4969,0.0541,-10.1834,-16.7163,32.0563,974.2773
2542,0.4486,0.0211,-9.4972,-16.6136,31.9432,972.8933
2543,0.4325,0.0382,-9.8691,-15.7495,30.548,971.1716
2544,0.4797,0.0507,-9.3326,-16.3271,29.9018,969.1248
2545,0.4893,0.0597,-10.6973,-17.1939,32.1291,966.7691
2546,0.4622,0.0258,,-16.4886,31.6107,964.1239
2547,0.3736,0.0443,-10.5522,-17.3764,31.335,961.2123
2548,0.4131,0.0609,-9.0478,-14.8346,31.7824,958.0602
2549,0.4159,0.0316,-10.732,-16.8432,32.5574,954.6965
2550,0.3188,0.0523,-8.8184,-14.9476,,951.1528
2551,0.4023,0.051,-10.137,-16.7949,32.0999,947.4631
2552,0.4665,0.0717,-9.1318,-15.4598,31.0759,943.6636
2553,0.3928,,-7.9725,-13.7843,31.2549,939.7923
2554,0.4175,0.0516,-8.3718,-14.3978,30.3929,935.8885
2555,0.357,0.0655,-9.7389,-15.3275,32.3343,931.9928
2556,0.3377,0.0411,-8.834,-14.3515,32.7613,928.1465
2557,0.3468,0.0562,-9.3777,-15.5038,32.9634,924.3914
2558,0.2898,0.0555,-9.4212,-16.3473,32.8176,920.7691
2559,0.2748,0.0615,-7.8699,-14.2482,32.4911,917.321
2560,0.3551,0.0757,-7.4257,-13.4745,32.4229,914.0874
2561,0.3507,0.0746,-7.4441,-13.8323,,911.1078
2562,0.2478,0.0614,-7.251,-13.7783,33.0323,908.4199
2563,0.3183,0.0746,,-13.6594,32.731,906.0596
2564,0.2687,0.0934,-7.8712,-12.656,34.5581,904.0602
2565,0.2789,0.0681,-8.4956,-14.7397,32.9076,902.4527
2566,0.2776,0.0823,-7.9914,-13.9928,33.7511,901.265
2567,0.2935,0.0807,-8.7168,-15.3729,32.8818,900.5217
2568,0.2524,0.0847,-8.3748,-13.7531,34.3878,900.2438
2569,0.3018,0.0682,-7.685,-13.2476,34.3653,900.4488
2570,0.255,0.1069,-7.9265,-13.5236,34.2983,901.1497
2571,0.2659,0.0827,-5.4749,-10.795,34.0855,902.3557
2572,0.2068,0.1062,-9.1157,-15.3294,34.7653,904.0715
2573,0.3269,0.0882,-8.2688,-14.4201,34.5402,906.2975
2574,0.2609,0.0897,-9.454,-14.599,34.871,909.0293
2575,,0.1131,-8.787,-14.4706,36.1961,912.2582
2576,0.1842,0.1117,-8.9306,-16.0402,35.1747,915.9709
2577,0.2207,0.1032,-8.1663,-13.9389,35.4215,920.1494
2578,0.3092,0.1105,-9.4028,-15.6937,34.8334,924.7717
2579,0.2785,0.0984,-9.407,-14.9579,34.6314,929.8111
2580,0.3862,0.0896,-9.4959,-15.2918,34.1385,940.1111
2581,0.5009,0.0809,-10.3595,-17.2298,35.5915,943.242
2582,0.4348,0.0987,-9.8499,-15.7155,33.8382,946.4173
2583,0.5105,0.0783,-9.7247,-15.6194,34.1348,949.6032
2584,0.4486,0.103,-9.451,-15.2693,33.315,952.7657
2585,0.4587,0.0797,-9.1527,-14.8649,32.041,955.8708
2586,0.4964,0.082,-9.8747,-15.1268,33.0919,958.8847
2587,0.4123,0.089,-9.9723,-15.7653,34.8569,961.7744
2588,0.4078,0.0782,-11.2257,-17.2142,33.6408,964.5078
2589,0.439,0.0722,-9.4895,-14.9155,34.1174,967.0541
2590,0.4795,0.0733,-10.5429,-15.4215,32.7693,969.3844
2591,0.3928,0.0822,-9.445,-14.9874,31.4066,971.4714
2592,0.3789,,-9.0366,-14.9335,31.9976,973.2902
2593,0.4781,0.0656,,-16.0607,32.7444,974.8185
2594,0.4205,0.065,-10.9711,-16.843,32.4949,976.0366
2595,0.4281,0.0732,-10.1799,-16.1707,32.1969,976.9279
2596,0.3685,0.0596,-9.8896,-14.807,31.7422,977.4789
2597,0.4143,0.0805,-10.4104,-16.785,32.4893,977.6795
2598,0.4394,0.0551,-10.586,-16.0086,31.4993,977.5231
2599,0.4749,0.0525,-9.6479,-15.7109,31.8703,977.0067
2600,0.4043,0.0518,-9.652,-16.3922,31.7006,976.1309
2601,0.4984,0.0367,-10.2661,-16.3602,31.2735,974.8999
2602,0.4013,0.0389,-11.2392,-17.5126,30.8916,973.322
2603,0.3973,0.0441,-9.4664,-15.1777,31.1053,971.4088
2604,,0.0634,-10.3503,-16.3047,32.4434,969.1757
2605,0.4235,0.0488,-9.4601,-15.9711,31.961,966.6415
2606,0.3874,0.0432,-9.3971,-14.6616,31.8974,963.8285
2607,0.3972,0.0637,-10.9079,-16.3629,30.8225,960.7621
2608,0.4509,0.0678,-9.2043,-14.4113,30.4585,957.4706
2609,0.4484,0.0647,-8.725,-14.6066,32.0233,953.9854
2610,0.3495,0.0401,-8.4909,-14.5088,31.9698,950.3401
2611,0.3726,0.0453,,-14.4169,31.5875,946.5706
2612,0.3696,0.0742,,-16.5947,31.3773,942.7148
2613,0.318,0.0567,-7.5654,-13.5004,30.831,938.812
2614,0.3465,0.0521,-8.124,-14.2119,32.3539,934.9028
2615,0.34,0.0657,-9.2859,-16.0164,32.6825,931.0286
2616,0.3763,0.0711,-8.83,-14.7663,31.7127,927.2315
2617,0.37,,-7.8993,-14.1198,31.8225,923.5533
2618,0.2996,0.0659,-7.4344,-13.5557,33.1938,920.0358
